ts_utc,lat,lon,sog,cog,mmsi,vessel_type
2025-03-15T01:30:00Z,22.806,121.202,0.0,206,62563904,fishing
2025-03-15T02:20:00Z,22.79,121.194,0.0,346,62563904,fishing
2025-03-15T02:30:00Z,22.792,121.194,0.0,247,62563904,fishing
2025-03-15T02:30:00Z,22.791,121.193,0.0,000,62563904,fishing
2025-03-15T02:30:00Z,22.791,121.193,0.0,187,62563904,fishing
2025-03-20T00:00:00Z,22.789,121.193,0.0,199,62563904,fishing
2025-03-20T00:50:00Z,22.788,121.193,0.0,006,62563904,fishing
2025-03-20T00:50:00Z,22.791,121.193,0.0,141,62563904,fishing
2025-03-20T08:20:00Z,22.788,121.196,0.0,324,62563904,fishing
2025-03-20T20:20:00Z,22.791,121.193,0.0,317,62563904,fishing
2025-03-20T21:10:00Z,22.791,121.193,0.0,000,62563904,fishing
2025-03-20T21:30:00Z,22.791,121.193,0.0,163,62563904,fishing
2025-03-21T00:00:00Z,22.791,121.193,0.2,019,62563904,fishing
2025-03-21T00:30:00Z,22.792,121.194,0.0,233,62563904,fishing
2025-03-21T01:50:00Z,22.791,121.192,0.0,053,62563904,fishing
2025-03-21T02:20:00Z,22.792,121.194,0.0,,62563904,fishing
2025-03-21T05:20:00Z,22.378,116.432,0.5,,65086206,fishing
2025-03-20T01:20:00Z,21.72,114.19,1.7,,68288794,fishing
2025-03-20T16:30:00Z,19.16,105.971,0.7,,74970100,fishing
2025-03-21T10:40:00Z,23.098,121.378,0.0,109,81561883,fishing
2025-03-21T10:40:00Z,23.098,121.38,0.0,090,81561883,fishing
2025-03-21T12:10:00Z,23.098,121.38,0.0,312,81561883,fishing
2025-03-21T13:10:00Z,23.099,121.379,0.0,137,81561883,fishing
2025-03-21T13:10:00Z,23.098,121.379,0.0,,81561883,fishing
2025-03-20T17:50:00Z,23.098,121.38,0.0,000,89434506,fishing
2025-03-20T18:00:00Z,23.099,121.38,0.0,141,89434506,fishing
2025-03-20T18:00:00Z,23.098,121.381,0.0,,89434506,fishing
2025-03-21T13:10:00Z,22.662,121.186,1.7,026,92080436,fishing
2025-03-21T13:20:00Z,22.663,121.187,1.6,,92080436,fishing
2025-03-21T13:20:00Z,22.645,121.155,1.8,058,92080446,fishing
2025-03-21T13:20:00Z,22.663,121.187,1.6,,92080446,fishing
2025-03-21T04:10:00Z,19.11,106.068,1.1,,98340604,fishing
2025-03-20T00:00:00Z,22.081,115.226,1.8,156,99003587,fishing
2025-03-21T04:30:00Z,21.958,115.285,0.9,,99003587,fishing
2025-03-20T00:00:00Z,22.081,115.226,1.8,,99703596,fishing
2025-03-21T05:00:00Z,36.947,123.323,1.3,,100040506,fishing
2025-03-19T15:20:00Z,30.824,123.253,1.9,039,100106189,fishing
2025-03-21T04:20:00Z,30.849,123.276,1.9,,100106189,fishing
2025-03-20T14:40:00Z,28.315,123.851,0.0,,100222222,fishing
2025-03-20T10:40:00Z,22.356,117.581,0.0,281,100305237,fishing
2025-03-20T12:50:00Z,22.358,117.572,0.3,,100305237,fishing
2025-03-20T06:30:00Z,20.418,113.781,0.0,,100700067,fishing
2025-03-20T12:00:00Z,39.783,120.79,0.8,111,100702534,fishing
2025-03-21T05:30:00Z,39.777,120.812,1.3,,100702534,fishing
2025-03-20T12:40:00Z,21.227,113.056,1.8,,100880809,fishing
2025-03-21T02:10:00Z,19.12,108.394,0.8,,100880855,fishing
2025-03-21T12:30:00Z,22.567,116.812,0.4,,100888502,fishing
2025-03-21T04:30:00Z,27.229,121.425,1.8,,100896617,fishing
2025-03-21T01:20:00Z,24.278,118.468,0.4,,100897494,fishing
2025-03-20T04:30:00Z,28.231,122.777,1.7,,100898146,fishing
2025-03-19T03:00:00Z,27.006,121.267,0.8,165,100898325,fishing
2025-03-20T21:50:00Z,26.953,121.283,0.8,,100898325,fishing
2025-03-21T01:30:00Z,36.348,123.277,0.6,,100902003,fishing
2025-03-20T14:00:00Z,21.966,117.223,1.3,,100903061,fishing
2025-03-21T00:00:00Z,21.92,115.765,1.5,,100903904,fishing
2025-03-20T19:20:00Z,21.297,109.444,0.0,,100904348,fishing
2025-03-20T14:50:00Z,30.846,122.949,2.0,,100908284,fishing
2025-03-20T11:20:00Z,20.722,111.727,0.0,,100908286,fishing
2025-03-21T08:50:00Z,9.494,103.902,2.0,,100909410,fishing
2025-03-20T14:50:00Z,31.938,126.16,1.9,,100916107,fishing
2025-03-21T10:30:00Z,29.04,123.855,2.0,,100917117,fishing
2025-03-21T10:40:00Z,23.066,117.773,1.0,,100917141,fishing
2025-03-21T09:30:00Z,30.281,124.916,1.5,,100917522,fishing
2025-03-21T07:50:00Z,20.296,111.57,0.5,,100920900,fishing
2025-03-20T18:50:00Z,27.271,121.629,1.1,,100921001,fishing
2025-03-21T09:50:00Z,30.758,124.708,1.9,,100921479,fishing
2025-03-20T07:20:00Z,21.445,112.426,0.0,076,100921489,fishing
2025-03-20T14:10:00Z,21.6,113.123,0.7,,100921489,fishing
2025-03-20T02:30:00Z,26.819,121.003,1.0,,100925688,fishing
2025-03-20T10:30:00Z,25.919,121.634,0.1,066,101600132,fishing
2025-03-21T10:20:00Z,25.951,121.716,0.9,,101600132,fishing
2025-03-21T13:00:00Z,22.644,119.641,0.3,,101600762,fishing
2025-03-20T07:30:00Z,22.054,115.386,1.1,,106902366,fishing
2025-03-20T11:40:00Z,24.426,121.801,0.0,354,108004502,fishing
2025-03-20T11:50:00Z,24.427,121.801,0.0,020,108004502,fishing
2025-03-20T12:00:00Z,24.427,121.801,0.0,000,108004502,fishing
2025-03-20T12:00:00Z,24.428,121.801,0.0,,108004502,fishing
2025-03-20T08:20:00Z,19.931,115.732,0.8,,108668792,fishing
2025-03-21T05:50:00Z,22.001,115.723,0.0,,108670207,fishing
2025-03-21T04:50:00Z,37.014,122.858,0.8,,108672067,fishing
2025-03-21T12:10:00Z,21.453,117.6,1.8,,108673122,fishing
2025-03-21T00:00:00Z,21.222,111.313,1.6,,108674988,fishing
2025-03-21T11:00:00Z,67.492,11.406,0.7,,109050914,fishing
2025-03-21T08:00:00Z,67.363,11.527,0.7,,109080088,fishing
2025-03-20T11:30:00Z,27.571,122.108,0.0,270,109988728,fishing
2025-03-20T12:10:00Z,27.571,122.108,0.0,175,109988728,fishing
2025-03-21T00:30:00Z,27.423,122.123,0.0,,109988728,fishing
2025-03-19T06:50:00Z,22.0,115.498,1.8,,110706913,fishing
2025-03-20T09:50:00Z,29.785,123.183,0.0,,111018847,fishing
2025-03-21T02:50:00Z,20.155,115.414,0.8,,112451217,fishing
2025-03-18T01:10:00Z,38.903,123.392,0.0,,120207831,fishing
2025-03-19T01:40:00Z,20.913,115.04,1.0,,120400049,fishing
2025-03-21T11:10:00Z,21.653,113.666,0.1,,120400065,fishing
2025-03-21T10:30:00Z,23.098,121.379,0.0,110,121560923,fishing
2025-03-21T10:40:00Z,23.098,121.38,0.0,288,121560923,fishing
2025-03-21T10:40:00Z,23.098,121.378,0.0,066,121560923,fishing
2025-03-21T13:10:00Z,23.099,121.379,0.0,000,121560923,fishing
2025-03-21T13:10:00Z,23.099,121.379,0.0,,121560923,fishing
2025-03-21T00:00:00Z,30.899,123.572,1.5,,123456489,fishing
2025-03-21T00:20:00Z,20.094,110.949,0.0,,123899999,fishing
2025-03-21T00:10:00Z,24.858,119.278,1.9,,124341122,fishing
2025-03-20T17:30:00Z,21.632,113.468,0.0,,130222222,fishing
2025-03-20T04:20:00Z,22.263,114.771,1.1,207,135563823,fishing
2025-03-20T07:50:00Z,22.245,114.76,1.0,,135563823,fishing
2025-03-20T09:00:00Z,-3.106,-95.876,1.0,,135596547,fishing
2025-03-21T04:20:00Z,12.81,65.419,0.5,,135616129,fishing
2025-03-20T14:50:00Z,21.302,112.998,1.5,,148256711,fishing
2025-03-20T14:20:00Z,37.847,120.254,0.0,,158585858,fishing
2025-03-20T13:20:00Z,22.412,117.579,0.0,,160400145,fishing
2025-03-20T12:50:00Z,22.358,117.572,0.3,094,160400669,fishing
2025-03-20T12:50:00Z,22.358,117.574,0.2,,160400669,fishing
2025-03-21T00:30:00Z,21.407,112.362,1.8,,160400797,fishing
2025-03-20T19:00:00Z,21.976,115.511,0.9,,166333388,fishing
2025-03-21T10:40:00Z,23.066,117.773,1.0,,167611939,fishing
2025-03-20T14:00:00Z,10.663,108.116,0.1,146,171717171,fishing
2025-03-21T10:40:00Z,10.51,108.219,0.0,,171717171,fishing
2025-03-21T01:20:00Z,7.658,108.051,0.0,,178807029,fishing
2025-03-20T01:20:00Z,21.72,114.19,1.7,,178945029,fishing
2025-03-20T05:00:00Z,27.484,121.862,0.0,,190000082,fishing
2025-03-20T14:50:00Z,31.938,126.16,1.9,,200000095,fishing
2025-03-21T12:00:00Z,19.455,113.468,1.8,,200005393,fishing
2025-03-21T08:40:00Z,20.065,113.692,0.9,,200005403,fishing
2025-03-21T08:50:00Z,29.622,124.481,1.8,,200007181,fishing
2025-03-19T05:40:00Z,30.191,126.908,0.5,025,200009421,fishing
2025-03-21T01:40:00Z,30.631,127.146,1.2,,200009421,fishing
2025-03-21T00:40:00Z,24.806,119.192,0.9,,200009585,fishing
2025-03-21T10:30:00Z,25.113,120.985,0.6,,200011299,fishing
2025-03-21T00:50:00Z,21.318,114.331,1.8,,200011362,fishing
2025-03-21T00:10:00Z,23.383,119.125,1.4,,200011377,fishing
2025-03-21T00:10:00Z,23.597,117.932,0.6,,200011976,fishing
2025-03-20T20:00:00Z,20.15,114.474,0.1,256,200012129,fishing
2025-03-21T08:10:00Z,20.056,114.076,1.0,,200012129,fishing
2025-03-20T17:10:00Z,19.016,108.053,0.1,,200012680,fishing
2025-03-21T00:00:00Z,19.99,115.967,1.3,,200012795,fishing
2025-03-21T01:50:00Z,29.441,126.13,1.1,,200012930,fishing
2025-03-21T01:50:00Z,-45.154,-60.209,0.5,,200014514,fishing
2025-03-21T00:00:00Z,21.357,115.809,0.0,,200017396,fishing
2025-03-21T07:40:00Z,25.753,120.638,1.7,,200020669,fishing
2025-03-20T15:10:00Z,24.47,119.143,0.0,065,200021955,fishing
2025-03-21T00:10:00Z,24.486,119.182,1.9,,200021955,fishing
2025-03-19T05:20:00Z,35.974,121.21,0.1,,200022201,fishing
2025-03-20T14:50:00Z,20.094,113.127,0.0,,200022434,fishing
2025-03-17T10:50:00Z,29.052,122.811,2.0,,200027737,fishing
2025-03-20T09:10:00Z,36.477,122.102,0.7,,200031631,fishing
2025-03-20T07:20:00Z,21.647,113.155,0.9,,200033159,fishing
2025-03-19T02:40:00Z,22.041,114.708,2.0,,200041582,fishing
2025-03-20T00:10:00Z,25.279,121.943,1.4,,200042208,fishing
2025-03-21T01:20:00Z,38.086,120.853,0.0,,200050461,fishing
2025-03-21T01:00:00Z,25.041,120.847,1.6,,200050539,fishing
2025-03-21T00:00:00Z,22.324,114.864,0.5,,200051112,fishing
2025-03-21T01:40:00Z,18.972,108.389,0.1,,200058489,fishing
2025-03-21T00:10:00Z,24.858,119.278,1.9,,200059139,fishing
2025-03-21T04:50:00Z,25.758,120.568,1.4,,200059633,fishing
2025-03-16T03:40:00Z,28.528,122.672,0.1,,200062554,fishing
2025-03-21T00:40:00Z,14.09,66.586,0.5,,200063741,fishing
2025-03-20T18:00:00Z,13.827,66.212,0.4,,200063742,fishing
2025-03-12T02:30:00Z,13.808,66.312,0.4,,200063747,fishing
2025-03-21T07:10:00Z,27.025,121.201,0.5,,200063987,fishing
2025-03-20T12:30:00Z,25.034,119.672,0.8,037,200072250,fishing
2025-03-20T12:30:00Z,25.065,119.698,1.8,000,200072250,fishing
2025-03-20T12:30:00Z,25.065,119.698,1.8,,200072250,fishing
2025-03-20T00:10:00Z,21.057,115.265,0.1,,200072544,fishing
2025-03-21T13:20:00Z,23.139,118.961,1.7,,200086666,fishing
2025-03-19T06:50:00Z,29.557,123.037,1.6,,200203262,fishing
2025-03-21T00:20:00Z,25.182,122.238,1.7,062,200231379,fishing
2025-03-21T10:10:00Z,25.188,122.25,1.8,,200231379,fishing
2025-03-20T03:00:00Z,29.675,123.039,1.3,056,200286001,fishing
2025-03-20T03:10:00Z,29.676,123.04,1.3,180,200286001,fishing
2025-03-20T03:10:00Z,29.676,123.04,1.3,,200286001,fishing
2025-03-21T10:40:00Z,21.422,117.53,1.3,,200450158,fishing
2025-03-21T00:00:00Z,22.254,117.246,0.5,,200660405,fishing
2025-03-20T04:50:00Z,20.203,114.265,0.7,248,200702397,fishing
2025-03-21T08:10:00Z,20.14,114.105,1.4,,200702397,fishing
2025-03-20T02:10:00Z,27.558,122.114,1.2,336,201100728,fishing
2025-03-20T12:10:00Z,27.571,122.108,0.0,175,201100728,fishing
2025-03-21T06:50:00Z,27.396,122.123,0.0,,201100728,fishing
2025-03-19T00:00:00Z,24.623,121.86,1.8,,201708103,fishing
2025-03-21T07:10:00Z,23.353,119.508,0.1,,202001124,fishing
2025-03-20T17:10:00Z,22.955,117.196,1.3,,202200156,fishing
2025-03-20T00:10:00Z,21.732,114.052,1.0,,202232118,fishing
2025-03-20T05:50:00Z,24.31,118.436,0.0,145,202413235,fishing
2025-03-21T09:40:00Z,24.283,118.457,0.0,,202413235,fishing
2025-03-20T21:10:00Z,43.595,29.397,0.0,,207829750,fishing
2025-03-20T21:10:00Z,43.595,29.397,0.0,,207835220,fishing
2025-03-18T01:50:00Z,34.246,124.208,1.0,,210105014,fishing
2025-03-21T06:00:00Z,55.05,15.328,0.3,,211259270,fishing
2025-03-21T06:00:00Z,55.05,15.328,0.3,,211517200,fishing
2025-03-21T00:10:00Z,22.543,117.326,0.1,,212012222,fishing
2025-03-21T03:30:00Z,24.293,118.881,0.1,,212343867,fishing
2025-03-20T14:00:00Z,15.236,65.208,0.1,,212440541,fishing
2025-03-21T00:00:00Z,26.54,120.902,1.5,,212448758,fishing
2025-03-21T01:10:00Z,30.774,127.157,1.1,151,212478980,fishing
2025-03-21T01:20:00Z,30.748,127.174,1.1,,212478980,fishing
2025-03-20T13:20:00Z,28.874,122.652,0.0,164,212899046,fishing
2025-03-21T00:30:00Z,28.782,122.682,1.4,,212899046,fishing
2025-03-20T17:00:00Z,21.662,114.231,0.1,030,222148148,fishing
2025-03-20T20:20:00Z,21.677,114.24,0.2,,222148148,fishing
2025-03-20T09:20:00Z,26.771,120.959,0.3,,222201555,fishing
2025-03-21T04:40:00Z,36.851,123.243,0.0,,222777666,fishing
2025-03-21T00:30:00Z,7.1,108.436,0.1,,222943471,fishing
2025-03-21T09:10:00Z,36.727,123.821,0.7,,223503370,fishing
2025-03-21T03:20:00Z,23.491,118.352,0.8,,223506012,fishing
2025-03-20T14:30:00Z,26.233,120.707,0.4,,223510686,fishing
2025-03-20T01:00:00Z,22.257,117.27,0.8,319,223511136,fishing
2025-03-21T00:10:00Z,22.326,117.204,1.0,,223511136,fishing
2025-03-21T02:50:00Z,25.767,122.7,1.9,,223511340,fishing
2025-03-18T07:40:00Z,35.195,121.491,1.7,,223520977,fishing
2025-03-21T09:30:00Z,35.932,124.334,0.1,,223524301,fishing
2025-03-21T00:00:00Z,22.504,115.3,0.0,,223532027,fishing
2025-03-20T00:50:00Z,50.574,1.496,1.1,,226183000,fishing
2025-03-20T00:50:00Z,50.574,1.496,1.1,,227142900,fishing
2025-03-20T10:00:00Z,21.81,114.431,0.0,,228888888,fishing
2025-03-21T06:30:00Z,27.161,123.08,1.5,,232123452,fishing
2025-03-20T03:50:00Z,28.458,122.52,0.0,262,233002193,fishing
2025-03-21T07:20:00Z,28.441,122.38,0.5,,233002193,fishing
2025-03-21T06:30:00Z,27.897,121.895,1.5,,235003653,fishing
2025-03-20T12:20:00Z,22.405,117.594,0.1,,236197328,fishing
2025-03-20T17:20:00Z,44.14,14.067,0.0,,238165440,fishing
2025-03-20T17:20:00Z,44.14,14.067,0.0,,238534610,fishing
2025-03-20T15:10:00Z,18.791,106.112,1.2,,242012136,fishing
2025-03-20T04:00:00Z,29.794,123.212,0.3,092,243200692,fishing
2025-03-21T05:40:00Z,29.792,123.296,0.7,,243200692,fishing
2025-03-20T10:20:00Z,23.799,118.066,0.8,,244306828,fishing
2025-03-21T00:00:00Z,63.825,-22.19,0.1,,251139640,fishing
2025-03-21T00:00:00Z,63.825,-22.19,0.1,,251491840,fishing
2025-03-20T01:00:00Z,22.257,117.27,0.8,319,255505559,fishing
2025-03-21T00:10:00Z,22.326,117.204,1.0,,255505559,fishing
2025-03-21T11:00:00Z,67.492,11.406,0.7,,257016650,fishing
2025-03-21T08:00:00Z,67.363,11.527,0.7,,257305000,fishing
2025-03-21T02:40:00Z,27.719,123.359,1.9,323,262199322,fishing
2025-03-21T03:40:00Z,27.728,123.352,1.5,,262199322,fishing
2025-03-21T03:40:00Z,27.728,123.352,1.5,000,262199330,fishing
2025-03-21T03:40:00Z,27.728,123.352,1.5,000,262199330,fishing
2025-03-21T03:40:00Z,27.728,123.352,1.5,000,262199330,fishing
2025-03-21T03:40:00Z,27.728,123.352,1.5,000,262199330,fishing
2025-03-21T03:40:00Z,27.728,123.352,1.5,,262199330,fishing
2025-03-20T06:30:00Z,22.537,118.436,1.2,,270417430,fishing
2025-03-10T05:30:00Z,19.481,57.73,0.0,090,271072244,fishing
2025-03-20T12:00:00Z,19.481,57.731,0.0,,271072244,fishing
2025-03-21T00:00:00Z,54.949,151.189,0.3,,273216740,fishing
2025-03-19T02:30:00Z,56.797,153.865,1.0,,273219690,fishing
2025-03-19T20:00:00Z,56.704,153.639,1.0,,273240400,fishing
2025-03-19T19:20:00Z,54.111,155.628,0.0,,273245600,fishing
2025-03-21T00:00:00Z,54.08,155.33,0.0,113,273248500,fishing
2025-03-21T00:00:00Z,54.08,155.33,0.0,,273248500,fishing
2025-03-20T08:50:00Z,52.579,155.384,0.0,,273255300,fishing
2025-03-20T12:00:00Z,54.036,155.479,0.0,,273290040,fishing
2025-03-21T00:00:00Z,56.129,150.055,0.6,,273290500,carrier
2025-03-20T07:30:00Z,54.057,155.458,0.0,260,273299190,carrier
2025-03-20T16:30:00Z,54.056,155.448,0.1,,273299190,carrier
2025-03-21T00:30:00Z,50.552,155.734,0.2,,273310240,carrier
2025-03-21T12:20:00Z,53.151,159.345,0.0,,273312240,fishing
2025-03-21T00:00:00Z,56.753,153.561,1.0,312,273312860,carrier
2025-03-21T02:50:00Z,56.788,153.491,1.0,307,273312860,carrier
2025-03-21T07:40:00Z,56.857,153.326,1.3,,273312860,carrier
2025-03-20T00:00:00Z,55.954,148.448,0.4,236,273319440,carrier
2025-03-20T13:30:00Z,55.937,148.406,0.5,,273319440,carrier
2025-03-19T19:20:00Z,54.111,155.628,0.0,,273330280,carrier
2025-03-21T00:30:00Z,50.552,155.734,0.2,,273331980,fishing
2025-03-20T14:40:00Z,56.175,149.494,0.7,,273332290,carrier
2025-03-20T18:50:00Z,53.141,159.314,0.0,,273339930,fishing
2025-03-19T17:20:00Z,56.154,150.152,0.5,,273342630,fishing
2025-03-20T21:30:00Z,49.46,154.663,0.0,,273351900,carrier
2025-03-19T20:00:00Z,56.704,153.639,1.0,316,273352700,carrier
2025-03-20T21:20:00Z,57.013,153.093,1.5,,273352700,carrier
2025-03-19T21:10:00Z,56.245,150.158,0.5,,273356610,carrier
2025-03-20T21:20:00Z,55.651,150.15,0.5,,273357670,carrier
2025-03-20T21:20:00Z,57.013,153.093,1.5,,273359270,fishing
2025-03-20T18:50:00Z,54.078,155.331,0.0,338,273383970,carrier
2025-03-21T00:00:00Z,54.08,155.33,0.0,,273383970,carrier
2025-03-21T12:20:00Z,53.151,159.345,0.0,,273386140,fishing
