start,end,id,type,boundingBox,position__lat,position__lon,regions__mpa,regions__eez,regions__rfmo,regions__fao,regions__majorFao,regions__eez12Nm,regions__highSeas,regions__mpaNoTakePartial,regions__mpaNoTake,distances__startDistanceFromShoreKm,distances__endDistanceFromShoreKm,distances__startDistanceFromPortKm,distances__endDistanceFromPortKm,vessel__id,vessel__name,vessel__ssvid,vessel__flag,vessel__type,vessel__publicAuthorizations,vessel__nextPort__id,vessel__nextPort__flag,vessel__nextPort__name,vessel__nextPort__portVisitEventId,encounter__vessel__id,encounter__vessel__flag,encounter__vessel__name,encounter__vessel__type,encounter__vessel__ssvid,encounter__vessel__publicAuthorizations,encounter__medianDistanceKilometers,encounter__medianSpeedKnots,encounter__type,encounter__potentialRisk,encounter__mainVesselPublicAuthorizationStatus,encounter__encounteredVesselPublicAuthorizationStatus,ts_utc,lat_fallback,lon_fallback,lat,lon,sog,mmsi,_t,lat_next,lon_next,cog_sin,cog_cos,vessel_type_carrier,vessel_type_fishing
2025-03-20T00:00:00.000Z,2025-03-26T12:30:00.000Z,59e4084dcc9f50df5dcb98365a020636.1,encounter,"[50.03332018409981, 26.54775563743296, 50.03332018409981, 26.54775563743296]",0.18769533134315228,-0.8738230412694991,['11993'],['8356'],"['IWC', 'IOTC', 'RECOFI', 'ACAP']","['51.2', '51']",['51'],[],[],[],[],-0.44156461343272235,-0.44156461343272235,-0.49371817706193144,-0.49371817706193144,2449d580b-be93-4ab5-2811-917b3d2d7180,MESBAH ALAWAL,-0.2546425396381757,SAU,fishing,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",sau-rastanura,SAU,RAS TANURA,fa696f88b2ff66867f6c5294fe57a97f,5c655b1fa-a54c-b0a8-7b93-db92ef1351e1,SAU,ALHADI ALSADIS,fishing,-0.2544596178865939,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",-0.7402413037899526,-0.517140583850586,fishing-fishing,False,not_matching_relevant_public_authorization,not_matching_relevant_public_authorization,2025-03-20T00:00:00Z,0.8184490473688636,-0.9768237558398593,0.18769533134315228,-0.8738230412694991,-0.5063421076000949,403766850,2025-03-20 00:00:00+00:00,0.18585621229187008,-0.48696767129701124,-0.7095718887558254,1.5496191113519764,False,True
2025-03-20T00:00:00.000Z,2025-03-20T16:00:00.000Z,8e14bdb5f6350130d8eb5cd98b729fe7.1,encounter,"[50.03316677512805, 26.54802874247731, 50.03316677512805, 26.54802874247731]",0.18771432594798917,-0.8738255735523378,['11993'],['8356'],"['IWC', 'IOTC', 'ACAP', 'RECOFI']","['51.2', '51']",['51'],[],[],[],[],-0.44156461343272235,-0.44156461343272235,-0.49371817706193144,-0.49371817706193144,2449d580b-be93-4ab5-2811-917b3d2d7180,MESBAH ALAWAL,-0.2546425396381757,SAU,fishing,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",sau-rastanura,SAU,RAS TANURA,fa696f88b2ff66867f6c5294fe57a97f,b1d9c83ec-cbdd-73b5-abc5-bb19a74efa7a,SAU,GOD ALSADES,fishing,-0.2551853067441523,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",-0.6889272263410583,-0.5153832303652288,fishing-fishing,False,not_matching_relevant_public_authorization,not_matching_relevant_public_authorization,2025-03-20T00:00:00Z,0.8184406834789617,-0.9768181445805496,0.18771432594798917,-0.8738255735523378,-0.5063421076000949,403766850,2025-03-20 00:00:00+00:00,0.18575131670539394,-0.4869848828941473,-0.9516344128679842,-1.5117194323199346,False,True
2025-03-20T00:00:00.000Z,2025-03-20T17:30:00.000Z,447be269c6e52f5c1b20ffa87b154cfc.2,encounter,"[50.032652413832146, 26.547297178961365, 50.032652413832146, 26.547297178961365]",0.18764784483105998,-0.8738382349665321,['11993'],['8356'],"['RECOFI', 'ACAP', 'IOTC', 'IWC']","['51.2', '51']",['51'],[],[],[],[],-0.44156461343272235,-0.44156461343272235,-0.49371817706193144,-0.49371817706193144,2449d580b-be93-4ab5-2811-917b3d2d7180,MESBAH ALAWAL,-0.2546425396381757,SAU,fishing,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",sau-rastanura,SAU,RAS TANURA,fa696f88b2ff66867f6c5294fe57a97f,0c4a3b77e-eef1-8ff6-0eca-0a2d6b214e49,SAU,ABO ALHASANIN,fishing,-0.2544176515278962,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",-0.21976994680831002,-0.5136258768798716,fishing-fishing,False,not_matching_relevant_public_authorization,not_matching_relevant_public_authorization,2025-03-20T00:00:00Z,0.8184126403912627,-0.976833175399915,0.18764784483105998,-0.8738382349665321,-0.5063421076000949,403766850,2025-03-20 00:00:00+00:00,0.18584122720808777,-0.48698144057472,0.24867320562208545,1.6836630209490275,False,True
2025-03-20T01:10:00.000Z,2025-03-20T21:50:00.000Z,7a971617e4a3a67937b4fa8ec757117b.1,encounter,"[50.03279940619689, 26.547857237381088, 50.03279940619689, 26.547857237381088]",0.18770482864557073,-0.8738357026836933,['11993'],['8356'],"['RECOFI', 'ACAP', 'IOTC', 'IWC']","['51', '51.2']",['51'],[],[],[],[],-0.44156461343272235,-0.44156461343272235,-0.49371817706193144,-0.49371817706193144,2449d580b-be93-4ab5-2811-917b3d2d7180,MESBAH ALAWAL,-0.2546425396381757,SAU,fishing,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",sau-rastanura,SAU,RAS TANURA,fa696f88b2ff66867f6c5294fe57a97f,b12f9ef63-365a-395d-45fe-f6dcd226ef82,SAU,ALFARJ ALSABEA,fishing,-0.254419297267453,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",-1.1800762533519038,-0.5118685233945145,fishing-fishing,False,not_matching_relevant_public_authorization,not_matching_relevant_public_authorization,2025-03-20T01:10:00Z,0.8184206544463799,-0.9768216683513028,0.18770482864557073,-0.8738357026836933,-0.5063421076000949,403766850,2025-03-20 01:10:00+00:00,0.18579627195674084,-0.4869779982552929,0.5175854427179676,-1.7172409368450463,False,True
2025-03-20T01:50:00.000Z,2025-03-26T13:40:00.000Z,06c442918e0498069343cd1f8755ffa4.1,encounter,"[50.03288487563439, 26.547618915706455, 50.03288487563439, 26.547618915706455]",0.18767633673831535,-0.8738331704008545,['11993'],['8356'],"['IWC', 'RECOFI', 'ACAP', 'IOTC']","['51', '51.2']",['51'],[],[],[],[],-0.44156461343272235,-0.44156461343272235,-0.49371817706193144,-0.49371817706193144,2449d580b-be93-4ab5-2811-917b3d2d7180,MESBAH ALAWAL,-0.2546425396381757,SAU,fishing,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",sau-rastanura,SAU,RAS TANURA,fa696f88b2ff66867f6c5294fe57a97f,b59ed8951-1867-4ebe-a3a6-7b081c56f520,SAU,ALAKBAR ALAWAL,fishing,-0.25445385779814517,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",-1.0114728560198225,-0.517140583850586,fishing-fishing,False,not_matching_relevant_public_authorization,not_matching_relevant_public_authorization,2025-03-20T01:50:00Z,0.8184253142583652,-0.9768265649460129,0.18767633673831535,-0.8738331704008545,-0.5063421076000949,403766850,2025-03-20 01:50:00+00:00,0.18596110787834677,-0.4870193060884192,-1.2149660236728181,1.2103177607070392,False,True
2025-03-20T02:40:00.000Z,2025-03-26T13:40:00.000Z,4a750a658ac12755b406dc14e94f9dda.1,encounter,"[50.03166797692328, 26.548682133473676, 50.03166797692328, 26.548682133473676]",0.18778080706491873,-0.8738635577949208,['11993'],['8356'],"['ACAP', 'IOTC', 'IWC', 'RECOFI']","['51', '51.2']",['51'],[],[],[],[],-0.44156461343272235,-0.44156461343272235,-0.49371817706193144,-0.49371817706193144,2449d580b-be93-4ab5-2811-917b3d2d7180,MESBAH ALAWAL,-0.2546425396381757,SAU,fishing,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",sau-rastanura,SAU,RAS TANURA,fa696f88b2ff66867f6c5294fe57a97f,2d4830024-4f20-0a6c-d2ac-e602409d6d10,SAU,OMRAN ALTHANI,fishing,-0.25491869693595526,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",1.2610077167169262,-0.517140583850586,fishing-fishing,False,not_matching_relevant_public_authorization,not_matching_relevant_public_authorization,2025-03-20T02:40:00Z,0.8183589686807566,-0.9768047199060993,0.18778080706491873,-0.8738635577949208,-0.5063421076000949,403766850,2025-03-20 02:40:00+00:00,0.18582624212430546,-0.48699865217185606,0.9084356871878942,-1.5440355166914639,False,True
2025-03-20T02:50:00.000Z,2025-03-20T17:10:00.000Z,453d1e54cfd1f77e993eeba8afe78f43.1,encounter,"[50.0323321769955, 26.547809751611847, 50.0323321769955, 26.547809751611847]",0.18769533134315228,-0.8738483640978876,['11993'],['8356'],"['IOTC', 'IWC', 'RECOFI', 'ACAP']","['51.2', '51']",['51'],[],[],[],[],-0.44156461343272235,-0.44156461343272235,-0.49371817706193144,-0.49371817706193144,2449d580b-be93-4ab5-2811-917b3d2d7180,MESBAH ALAWAL,-0.2546425396381757,SAU,fishing,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",sau-rastanura,SAU,RAS TANURA,fa696f88b2ff66867f6c5294fe57a97f,556f8209d-d034-532a-ff5f-e7f7d3918c2f,SAU,ALQASSAB ALAWAL,fishing,-0.2544810125008319,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",-0.564307323965172,-0.5118685233945145,fishing-fishing,False,not_matching_relevant_public_authorization,not_matching_relevant_public_authorization,2025-03-20T02:50:00Z,0.8183951810105398,-0.976822644001406,0.18769533134315228,-0.8738483640978876,-0.5063421076000949,403766850,2025-03-20 02:50:00+00:00,0.18579627195674084,-0.4869952098524287,0.7183322554336895,-1.6425351436453843,False,True
2025-03-20T03:10:00.000Z,2025-03-26T13:40:00.000Z,ec4d2fabf95cd8516f50cdfe3faf5344.1,encounter,"[50.032395592429125, 26.547648857418487, 50.032395592429125, 26.547648857418487]",0.18767633673831535,-0.8738458318150486,['11993'],['8356'],"['IOTC', 'ACAP', 'IWC', 'RECOFI']","['51', '51.2']",['51'],[],[],[],[],-0.44156461343272235,-0.44156461343272235,-0.49371817706193144,-0.49371817706193144,2449d580b-be93-4ab5-2811-917b3d2d7180,MESBAH ALAWAL,-0.2546425396381757,SAU,fishing,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",sau-rastanura,SAU,RAS TANURA,fa696f88b2ff66867f6c5294fe57a97f,a420d890c-cccb-1456-1a62-7b68d8e52853,SAU,ASHOUR ALSADIS,fishing,-0.25496230903420974,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",-0.30040635422800116,-0.5153832303652288,fishing-fishing,False,not_matching_relevant_public_authorization,not_matching_relevant_public_authorization,2025-03-20T03:10:00Z,0.8183986384335237,-0.9768259497588757,0.18767633673831535,-0.8738458318150486,-0.5063421076000949,403766850,2025-03-20 03:10:00+00:00,0.18581125704052315,-0.4869711136164385,1.7380871147311834,0.22685238074094083,False,True
2025-03-20T04:10:00.000Z,2025-03-25T13:10:00.000Z,a88291de2642df2a958a5656dc619385.1,encounter,"[50.0330606037654, 26.54767855370943, 50.0330606037654, 26.54767855370943]",0.1876858340407338,-0.8738281058351768,['11993'],['8356'],"['RECOFI', 'IOTC', 'IWC', 'ACAP']","['51', '51.2']",['51'],[],[],[],[],-0.44156461343272235,-0.44156461343272235,-0.49371817706193144,-0.49371817706193144,2449d580b-be93-4ab5-2811-917b3d2d7180,MESBAH ALAWAL,-0.2546425396381757,SAU,fishing,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",sau-rastanura,SAU,RAS TANURA,fa696f88b2ff66867f6c5294fe57a97f,d387c0379-9ff9-ebed-f08c-63f576bc4403,SAU,TAIR SHALAWA 3,fishing,-0.2551482776041249,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",-1.114101010917611,-0.517140583850586,fishing-fishing,False,not_matching_relevant_public_authorization,not_matching_relevant_public_authorization,2025-03-20T04:10:00Z,0.8184348949935961,-0.9768253396141988,0.1876858340407338,-0.8738281058351768,-0.5063421076000949,403766850,2025-03-20 04:10:00+00:00,0.18576630178917625,-0.48697455593586564,-0.5088250760401043,-1.717240936845046,False,True
2025-03-20T06:30:00.000Z,2025-03-20T16:20:00.000Z,4ed2e89809e1c6787b10178431e0fb97.2,encounter,"[50.03300666490459, 26.547426895614, 50.03300666490459, 26.547426895614]",0.18765734213347843,-0.8738306381180155,['11993'],['8356'],"['IOTC', 'ACAP', 'IWC', 'RECOFI']","['51.2', '51']",['51'],[],[],[],[],-0.44156461343272235,-0.44156461343272235,-0.49371817706193144,-0.49371817706193144,2449d580b-be93-4ab5-2811-917b3d2d7180,MESBAH ALAWAL,-0.2546425396381757,SAU,fishing,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",sau-rastanura,SAU,RAS TANURA,fa696f88b2ff66867f6c5294fe57a97f,1debc4760-02f8-141b-54ec-f410709faa37,SAU,ALRAIA,fishing,-0.2544826582403887,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",-0.33705926669149716,-0.5118685233945145,fishing-fishing,False,not_matching_relevant_public_authorization,not_matching_relevant_public_authorization,2025-03-20T06:30:00Z,0.8184319542353857,-0.9768305102211139,0.18765734213347843,-0.8738306381180155,-0.5063421076000949,403766850,2025-03-20 06:30:00+00:00,0.18584122720808777,-0.48699865217185606,-1.3597579609562571,1.0530426968393063,False,True
2025-03-20T07:20:00.000Z,2025-03-26T13:40:00.000Z,6adcacad9300edade658a1a995983cdc.1,encounter,"[50.032283185591695, 26.54786347712007, 50.032283185591695, 26.54786347712007]",0.18770482864557073,-0.8738483640978876,['11993'],['8356'],"['ACAP', 'IOTC', 'RECOFI', 'IWC']","['51.2', '51']",['51'],[],[],[],[],-0.44156461343272235,-0.44156461343272235,-0.49371817706193144,-0.49371817706193144,2449d580b-be93-4ab5-2811-917b3d2d7180,MESBAH ALAWAL,-0.2546425396381757,SAU,fishing,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",sau-rastanura,SAU,RAS TANURA,fa696f88b2ff66867f6c5294fe57a97f,d8f74d1d0-04c9-fcdd-60f0-cbdbf02934c5,SAU,ALHASAN ALRABAA,fishing,-0.2544530349283668,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",-0.17578645185211506,-0.517140583850586,fishing-fishing,False,not_matching_relevant_public_authorization,not_matching_relevant_public_authorization,2025-03-20T07:20:00Z,0.8183925099887416,-0.9768215401486415,0.18770482864557073,-0.8738483640978876,-0.5063421076000949,403766850,2025-03-20 07:20:00+00:00,0.18576630178917625,-0.48696767129701124,1.4929741071818314,-0.9722926420952689,False,True
2025-03-20T07:30:00.000Z,2025-03-20T23:50:00.000Z,0c001a868fb024d0d8f280fbd762b740.2,encounter,"[50.03317658175219, 26.547353226658167, 50.03317658175219, 26.547353226658167]",0.18765734213347843,-0.8738255735523378,['11993'],['8356'],"['IWC', 'RECOFI', 'ACAP', 'IOTC']","['51.2', '51']",['51'],[],[],[],[],-0.44156461343272235,-0.44156461343272235,-0.49371817706193144,-0.49371817706193144,2449d580b-be93-4ab5-2811-917b3d2d7180,MESBAH ALAWAL,-0.2546425396381757,SAU,fishing,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",sau-rastanura,SAU,RAS TANURA,fa696f88b2ff66867f6c5294fe57a97f,1c7eee6b6-6bbc-8f88-87fd-5813be07ebf2,SAU,ALFAJR ALTHALS 1,fishing,-0.2544694923239345,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",-0.46900975156008257,-0.5083538164238001,fishing-fishing,False,not_matching_relevant_public_authorization,not_matching_relevant_public_authorization,2025-03-20T07:30:00Z,0.8184412181382038,-0.9768320238350978,0.18765734213347843,-0.8738255735523378,-0.5063421076000949,403766850,2025-03-20 07:30:00+00:00,0.18579627195674084,-0.4869883252135744,-1.6450790064425576,0.5510935597919342,False,True
2025-03-20T08:10:00.000Z,2025-03-26T13:40:00.000Z,1a23f161e5b66cdffcc6becbbd7e718a.2,encounter,"[50.032579430857254, 26.547600398587004, 50.032579430857254, 26.547600398587004]",0.18767633673831535,-0.8738407672493709,['11993'],['8356'],"['ACAP', 'IOTC', 'RECOFI', 'IWC']","['51.2', '51']",['51'],[],[],[],[],-0.44156461343272235,-0.44156461343272235,-0.49371817706193144,-0.49371817706193144,2449d580b-be93-4ab5-2811-917b3d2d7180,MESBAH ALAWAL,-0.2546425396381757,SAU,fishing,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",sau-rastanura,SAU,RAS TANURA,fa696f88b2ff66867f6c5294fe57a97f,1b3c4d438-86f4-283e-2492-725431d5c71b,SAU,KAWTHER ALSADIS,fishing,-0.25490857563768116,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",-0.5423155764870744,-0.517140583850586,fishing-fishing,False,not_matching_relevant_public_authorization,not_matching_relevant_public_authorization,2025-03-20T08:10:00Z,0.8184086613438856,-0.9768269454016691,0.18767633673831535,-0.8738407672493709,-0.5063421076000949,403766850,2025-03-20 08:10:00+00:00,0.18579627195674084,-0.4869883252135744,0.004380183338931784,1.7006659109070725,False,True
2025-03-20T09:30:00.000Z,2025-03-21T02:50:00.000Z,1d502b316f4fecb95065d41e66547edc.1,encounter,"[50.032585547076444, 26.547580020938394, 50.032585547076444, 26.547580020938394]",0.18767633673831535,-0.8738407672493709,['11993'],['8356'],"['RECOFI', 'IOTC', 'IWC', 'ACAP']","['51.2', '51']",['51'],[],[],[],[],-0.44156461343272235,-0.44156461343272235,-0.49371817706193144,-0.49371817706193144,2449d580b-be93-4ab5-2811-917b3d2d7180,MESBAH ALAWAL,-0.2546425396381757,SAU,fishing,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",sau-rastanura,SAU,RAS TANURA,fa696f88b2ff66867f6c5294fe57a97f,a27076c13-31b5-bbc1-c1ff-f66eba21e248,SAU,QAIS ALAWAL,fishing,-0.25446620084482097,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",-0.564307323965172,-0.5136258768798716,fishing-fishing,False,not_matching_relevant_public_authorization,not_matching_relevant_public_authorization,2025-03-20T09:30:00Z,0.8184089948014619,-0.976827364084051,0.18767633673831535,-0.8738407672493709,-0.5063421076000949,403766850,2025-03-20 09:30:00+00:00,0.18575131670539394,-0.48696767129701124,1.5396157290842172,-0.8934805037449346,False,True
2025-03-20T12:40:00.000Z,2025-03-26T13:40:00.000Z,9bf086a5ebe5ef14c2fab7983d6797f1.1,encounter,"[50.0331733224338, 26.547325012160574, 50.0331733224338, 26.547325012160574]",0.18764784483105998,-0.8738255735523378,['11993'],['8356'],"['ACAP', 'RECOFI', 'IWC', 'IOTC']","['51', '51.2']",['51'],[],[],[],[],-0.44156461343272235,-0.44156461343272235,-0.49371817706193144,-0.49371817706193144,2449d580b-be93-4ab5-2811-917b3d2d7180,MESBAH ALAWAL,-0.2546425396381757,SAU,fishing,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",sau-rastanura,SAU,RAS TANURA,fa696f88b2ff66867f6c5294fe57a97f,d3b727369-9607-2b14-4c3c-c630d7dfd329,SAU,RAGAB ALTHANI,fishing,-0.2544028398718853,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",-0.5203238290089769,-0.5153832303652288,fishing-fishing,False,not_matching_relevant_public_authorization,not_matching_relevant_public_authorization,2025-03-20T12:40:00Z,0.8184410404394692,-0.9768326035346149,0.18764784483105998,-0.8738255735523378,-0.5063421076000949,403766850,2025-03-20 12:40:00+00:00,0.18584122720808777,-0.4869952098524287,-1.340271268139818,1.0765715967503524,False,True
2025-03-20T13:00:00.000Z,2025-03-26T13:40:00.000Z,0c5d6d086e86a5afe9efd868defc3167.2,encounter,"[50.032417584063396, 26.54787908858466, 50.032417584063396, 26.54787908858466]",0.18770482864557073,-0.8738458318150486,['11993'],['8356'],"['RECOFI', 'IWC', 'IOTC', 'ACAP']","['51', '51.2']",['51'],[],[],[],[],-0.44156461343272235,-0.44156461343272235,-0.49371817706193144,-0.49371817706193144,2449d580b-be93-4ab5-2811-917b3d2d7180,MESBAH ALAWAL,-0.2546425396381757,SAU,fishing,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",sau-rastanura,SAU,RAS TANURA,fa696f88b2ff66867f6c5294fe57a97f,0b2fcbd93-332e-3890-fd45-f1e9a6ce4dfc,SAU,JAFAR ALTHALITH,fishing,-0.2549170511963985,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",-0.410365091618489,-0.517140583850586,fishing-fishing,False,not_matching_relevant_public_authorization,not_matching_relevant_public_authorization,2025-03-20T13:00:00Z,0.8183998374221206,-0.9768212193930282,0.18770482864557073,-0.8738458318150486,-0.5063421076000949,403766850,2025-03-20 13:00:00+00:00,0.18581125704052315,-0.48699176753300166,0.7183322554336895,-1.6425351436453843,False,True
2025-03-20T14:30:00.000Z,2025-03-26T11:40:00.000Z,7c0aa7e57be4f3170521d0ac4c20fb49.1,encounter,"[50.032458397256676, 26.54774555633522, 50.032458397256676, 26.54774555633522]",0.1876858340407338,-0.8738432995322098,['11993'],['8356'],"['RECOFI', 'IOTC', 'IWC', 'ACAP']","['51', '51.2']",['51'],[],[],[],[],-0.44156461343272235,-0.44156461343272235,-0.49371817706193144,-0.49371817706193144,2449d580b-be93-4ab5-2811-917b3d2d7180,MESBAH ALAWAL,-0.2546425396381757,SAU,fishing,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",sau-rastanura,SAU,RAS TANURA,fa696f88b2ff66867f6c5294fe57a97f,be318db26-6b11-65cc-9f1d-119331a66efa,SAU,ALDALAL,fishing,-0.25442012013723136,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",-0.5423155764870744,-0.517140583850586,fishing-fishing,False,not_matching_relevant_public_authorization,not_matching_relevant_public_authorization,2025-03-20T14:30:00Z,0.8184020625661342,-0.9768239629676833,0.1876858340407338,-0.8738432995322098,-0.5063421076000949,403766850,2025-03-20 14:30:00+00:00,0.18579627195674084,-0.48699176753300166,0.004380183338931999,-1.7935819432004807,False,True
2025-03-20T14:30:00.000Z,2025-03-21T04:10:00.000Z,2ec061a8f28526356c4c14d6ed3de784.1,encounter,"[50.032523364829984, 26.54758806301697, 50.032523364829984, 26.54758806301697]",0.18767633673831535,-0.8738432995322098,['11993'],['8356'],"['IOTC', 'IWC', 'ACAP', 'RECOFI']","['51', '51.2']",['51'],[],[],[],[],-0.44156461343272235,-0.44156461343272235,-0.49371817706193144,-0.49371817706193144,2449d580b-be93-4ab5-2811-917b3d2d7180,MESBAH ALAWAL,-0.2546425396381757,SAU,fishing,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",sau-rastanura,SAU,RAS TANURA,fa696f88b2ff66867f6c5294fe57a97f,80527f01c-cf7a-6513-705f-ebd60d5b5f7f,SAU,FADK ALSADIS,fishing,-0.25519271257215775,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",-0.5496461589797736,-0.5136258768798716,fishing-fishing,False,not_matching_relevant_public_authorization,not_matching_relevant_public_authorization,2025-03-20T14:30:00Z,0.8184056046121054,-0.9768271988502364,0.18767633673831535,-0.8738432995322098,-0.5063421076000949,403766850,2025-03-20 14:30:00+00:00,0.18584122720808777,-0.4869848828941473,0.9084356871878939,1.4511194843980557,False,True
2025-03-20T16:00:00.000Z,2025-03-20T23:50:00.000Z,b25e1e5dc3cf9b0c08b65907a6dac3e9.1,encounter,"[50.03271839784489, 26.547865725903986, 50.03271839784489, 26.547865725903986]",0.18770482864557073,-0.8738382349665321,['11993'],['8356'],"['IWC', 'RECOFI', 'ACAP', 'IOTC']","['51', '51.2']",['51'],[],[],[],[],-0.44156461343272235,-0.44156461343272235,-0.49371817706193144,-0.49371817706193144,2449d580b-be93-4ab5-2811-917b3d2d7180,MESBAH ALAWAL,-0.2546425396381757,SAU,fishing,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",sau-rastanura,SAU,RAS TANURA,fa696f88b2ff66867f6c5294fe57a97f,3692ec958-8536-951b-71ac-66e1c31ce6cf,SAU,MOKHTARALKHAIR 5,fishing,-0.2547185750058519,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",-0.9161752836147331,-0.5013244024823713,fishing-fishing,False,not_matching_relevant_public_authorization,not_matching_relevant_public_authorization,2025-03-20T16:00:00Z,0.818416237853729,-0.9768214939447726,0.18770482864557073,-0.8738382349665321,-0.5063421076000949,403766850,2025-03-20 16:00:00+00:00,0.18579627195674084,-0.4869883252135744,-0.5088250760401043,-1.717240936845046,False,True
2025-03-20T16:10:00.000Z,2025-03-26T13:40:00.000Z,6dc3a4bac97c4d0fe896d55eaf8c2e4b.1,encounter,"[50.0325828383924, 26.54758409870339, 50.0325828383924, 26.54758409870339]",0.18767633673831535,-0.8738407672493709,['11993'],['8356'],"['RECOFI', 'ACAP', 'IOTC', 'IWC']","['51', '51.2']",['51'],[],[],[],[],-0.44156461343272235,-0.44156461343272235,-0.49371817706193144,-0.49371817706193144,2449d580b-be93-4ab5-2811-917b3d2d7180,MESBAH ALAWAL,-0.2546425396381757,SAU,fishing,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",sau-rastanura,SAU,RAS TANURA,fa696f88b2ff66867f6c5294fe57a97f,ca9ad8f71-15fd-fdc8-f7e9-e92972c87f01,SAU,ANWAR ALTASAA,fishing,-0.25459045418135723,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",-0.564307323965172,-0.517140583850586,fishing-fishing,False,not_matching_relevant_public_authorization,not_matching_relevant_public_authorization,2025-03-20T16:10:00Z,0.8184088471234294,-0.9768272803016484,0.18767633673831535,-0.8738407672493709,-0.5063421076000949,403766850,2025-03-20 16:10:00+00:00,0.18584122720808777,-0.4870020944912831,-1.340271268139818,1.0765715967503524,False,True
2025-03-20T17:20:00.000Z,2025-03-20T23:50:00.000Z,57811b08a2d134a86117f5371102c12f.1,encounter,"[50.03222482568937, 26.547897123525757, 50.03222482568937, 26.547897123525757]",0.18770482864557073,-0.8738508963807263,['11993'],['8356'],"['IOTC', 'IWC', 'ACAP', 'RECOFI']","['51.2', '51']",['51'],[],[],[],[],-0.44156461343272235,-0.44156461343272235,-0.49371817706193144,-0.49371817706193144,2449d580b-be93-4ab5-2811-917b3d2d7180,MESBAH ALAWAL,-0.2546425396381757,SAU,fishing,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",sau-rastanura,SAU,RAS TANURA,fa696f88b2ff66867f6c5294fe57a97f,461380ad7-7624-209b-e864-b6bbe3c3cc34,SAU,HASANIN,fishing,-0.2551836610045955,"[{'hasPubliclyListedAuthorization': 'false', 'rfmo': 'IOTC'}]",-0.30773693672070035,-0.5136258768798716,fishing-fishing,False,not_matching_relevant_public_authorization,not_matching_relevant_public_authorization,2025-03-20T17:20:00Z,0.8183893281944035,-0.9768208488442844,0.18770482864557073,-0.8738508963807263,-0.5063421076000949,403766850,2025-03-20 17:20:00+00:00,0.18578128687295853,-0.48699176753300166,0.9859414439977626,-1.4948893955841989,False,True
